annee_numero_de_tirage,jour_de_tirage,date_de_tirage,date_de_forclusion,boule_1,boule_2,boule_3,boule_4,boule_5,boules,numero_chance,combinaison_gagnante_en_ordre_croissant,nombre_de_gagnant_au_rang1,rapport_du_rang1,nombre_de_gagnant_au_rang2,rapport_du_rang2,nombre_de_gagnant_au_rang3,rapport_du_rang3,nombre_de_gagnant_au_rang4,rapport_du_rang4,nombre_de_gagnant_au_rang5,rapport_du_rang5,nombre_de_gagnant_au_rang6,rapport_du_rang6,numero_jokerplus,devise
2014130,MERCREDI,2014-10-29,2014-12-29,32,18,17,6,29,"32,18,17,6,29",9,6-17-18-29-32+9,1,12000000,2,126878.8,473,1154.6,22202,10.6,328909,5.1,444957,2,6 884 759,eur
2014156,LUNDI,2014-12-29,2015-02-28,30,26,44,27,49,"30,26,44,27,49",1,26-27-30-44-49+1,0,0,1,179471.1,254,1520.6,13564,12.3,216544,5.5,265351,2,5 524 393,eur
2014140,SAMEDI,2014-11-22,2015-01-22,22,1,44,9,26,"22,1,44,9,26",10,1-9-22-26-44+10,1,7000000,2,155370.8,862,775.8,35776,8.1,464178,4.4,429463,2,0 540 816,eur
2014135,LUNDI,2014-11-10,2015-01-10,24,23,30,6,18,"24,23,30,6,18",7,6-18-23-24-30+7,0,0,3,56553.7,600,608.5,19200,8.2,242584,4.6,506032,2,8 680 318,eur
2014133,MERCREDI,2014-11-05,2015-01-05,27,24,37,46,1,"27,24,37,46,1",1,1-24-27-37-46+1,0,0,3,75426.3,331,1471.2,17121,12.3,269299,5.5,330233,2,1 224 912,eur
2014152,SAMEDI,2014-12-20,2015-02-19,19,10,26,21,22,"19,10,26,21,22",9,10-19-21-22-26+9,0,0,6,53309.6,903,762.3,38427,7.7,494956,4.3,571063,2,2 112 226,eur
2014119,SAMEDI,2014-10-04,2014-12-04,14,45,29,12,41,"14,45,29,12,41",7,12-14-29-41-45+7,0,0,3,103140.8,531,1254.1,24731,11.6,387834,5.3,910150,2,9 885 207,eur
2015022,SAMEDI,2015-02-21,2015-04-23,3,45,47,13,27,"3,45,47,13,27",4,3-13-27-45-47+4,0,0,0,0,839,1161.5,33319,8.6,447439,4.6,554784,2,3 199 245,eur
2014126,LUNDI,2014-10-20,2014-12-20,30,40,13,21,26,"30,40,13,21,26",5,13-21-26-30-40+5,0,0,0,0,358,1388.2,16392,8.9,215213,4.8,347210,2,3 478 270,eur
2015051,MERCREDI,2015-04-29,2015-06-29,42,20,2,35,49,"42,20,2,35,49",3,2-20-35-42-49+3,0,0,1,219951.5,312,1517.2,15283,13.4,243398,6,403132,2,9 506 388,eur
2015045,MERCREDI,2015-04-15,2015-06-15,43,6,10,30,39,"43,6,10,30,39",5,6-10-30-39-43+5,0,0,4,62184.3,480,1115.2,20839,11.1,307229,5.3,542514,2,8 492 729,eur
2015060,MERCREDI,2015-05-20,2015-07-20,12,10,22,37,41,"12,10,22,37,41",10,10-12-22-37-41+10,2,2000000,0,0,481,1477.3,21045,9.9,306147,4.9,304824,2,9 467 261,eur
2015050,LUNDI,2015-04-27,2015-06-27,15,28,43,41,5,"15,28,43,41,5",4,5-15-28-41-43+4,0,0,1,162456.9,338,1034.4,14085,10.7,203170,5.3,298104,2,7 268 744,eur
2015042,MERCREDI,2015-04-08,2015-06-08,15,36,38,30,2,"15,36,38,30,2",2,2-15-30-36-38+2,0,0,0,0,304,2531.6,16195,14,262215,6.2,370032,2,7 489 513,eur
2015037,SAMEDI,2015-03-28,2015-05-28,20,19,40,39,27,"20,19,40,39,27",8,19-20-27-39-40+8,0,0,1,305512.6,561,1172,25431,11.2,381489,5.3,560095,2,1 787 885,eur
2015067,SAMEDI,2015-06-06,2015-08-06,4,24,29,47,30,"4,24,29,47,30",3,4-24-29-30-47+3,0,0,2,169232.2,630,1156.2,29957,10.5,433434,5.2,628543,2,2 176 617,eur
2015040,SAMEDI,2015-04-04,2015-06-04,33,15,23,28,39,"33,15,23,28,39",1,15-23-28-33-39+1,0,0,1,329856.5,517,1373.1,26400,11.6,397489,5.5,483550,2,7 837 204,eur
2015068,LUNDI,2015-06-08,2015-08-08,41,3,8,9,44,"41,3,8,9,44",10,3-8-9-41-44+10,2,7000000,0,0,327,1935.2,17411,10.7,270482,4.9,277184,2,5 260 902,eur
2015041,LUNDI,2015-04-06,2015-06-06,31,16,33,17,1,"31,16,33,17,1",3,1-16-17-31-33+3,0,0,0,0,265,1817,12629,11.2,193030,5.2,285086,2,8 614 934,eur
2016051,MERCREDI,2016-04-27,2016-06-27,9,36,25,45,44,"9,36,25,45,44",10,9-25-36-44-45+10,0,0,2,106364.2,340,1346.5,16509,12,246737,5.7,295253,2,5 572 589,eur
2016078,MERCREDI,2016-06-29,2016-08-29,17,22,9,14,48,"17,22,9,14,48",10,9-14-17-22-48+10,0,0,1,205377.9,539,820,23200,8.2,298767,4.5,280502,2,1 454 357,eur
2016057,MERCREDI,2016-05-11,2016-07-11,31,44,29,19,15,"31,44,29,19,15",10,15-19-29-31-44+10,0,0,0,0,447,1625.4,20723,10.3,295907,5.1,318596,2,5 705 845,eur
2016082,SAMEDI,2016-07-09,2016-09-08,46,15,6,39,3,"46,15,6,39,3",10,3-6-15-39-46+10,0,0,1,375852.7,670,1207.3,31834,11,463408,5.4,552138,2,9 965 193,eur
2016099,MERCREDI,2016-08-17,2016-10-17,12,21,35,24,40,"12,21,35,24,40",4,12-21-24-35-40+4,0,0,0,0,369,1782.7,17537,11.1,260452,5.3,375030,2,3 092 621,eur
2016076,SAMEDI,2016-06-25,2016-08-25,16,20,19,35,49,"16,20,19,35,49",3,16-19-20-35-49+3,1,6000000,0,0,473,1934.7,23598,11.4,359578,5.3,534426,2,2 282 314,eur
2016049,SAMEDI,2016-04-23,2016-06-23,26,15,22,2,17,"26,15,22,2,17",7,2-15-17-22-26+7,0,0,4,74590.5,921,697.2,34957,7.9,437920,4.5,848685,2,4 159 810,eur
2016052,SAMEDI,2016-04-30,2016-06-30,49,29,2,30,36,"49,29,2,30,36",7,2-29-30-36-49+7,0,0,4,75203.1,423,1530.4,21116,13.2,344046,5.8,859163,2,0 877 961,eur
2016056,LUNDI,2016-05-09,2016-07-09,24,29,4,11,14,"24,29,4,11,14",1,4-11-14-24-29+1,0,0,6,29925.2,749,515.9,25662,6.5,282649,4.2,276089,2,7 700 861,eur
2016101,LUNDI,2016-08-22,2016-10-22,21,44,42,12,34,"21,44,42,12,34",7,12-21-34-42-44+7,0,0,0,0,346,1558.8,13902,11.4,204494,5.5,491544,2,1 431 628,eur
2013151,MERCREDI,2013-12-18,2014-02-17,36,46,38,8,30,"36,46,38,8,30",1,8-30-36-38-46+1,0,0,0,0,258,2789.4,13945,15.2,227204,6.6,322391,2,1 041 798,eur
2013150,LUNDI,2013-12-16,2014-02-15,36,31,1,37,33,"36,31,1,37,33",6,1-31-33-36-37+6,0,0,0,0,223,2356.3,10378,14.9,170258,6.5,318770,2,1 287 178,eur
2012149,MERCREDI,2012-12-12,2013-02-11,37,19,32,36,20,"37,19,32,36,20",4,19-20-32-36-37+4,1,12000000,3,167101.6,700,1541.2,32211,14.5,535358,6.2,886776,2,7 328 312,eur
2012146,MERCREDI,2012-12-05,2013-02-04,28,24,36,45,27,"28,24,36,45,27",8,24-27-28-36-45+8,0,0,0,0,329,2302.9,18422,12.1,280017,5.7,439629,2,4 371 754,eur
2013011,SAMEDI,2013-01-26,2013-03-28,18,39,2,23,34,"18,39,2,23,34",6,2-18-23-34-39+6,2,3500000,3,107873.2,513,1357.6,23695,12.7,370526,5.8,630053,2,4 774 713,eur
2013010,MERCREDI,2013-01-23,2013-03-25,11,49,36,9,19,"11,49,36,9,19",6,9-11-19-36-49+6,0,0,3,78810.5,717,709.6,28696,7.6,358729,4.3,455404,2,0 961 380,eur
2013016,MERCREDI,2013-02-06,2013-04-08,40,3,7,33,25,"40,3,7,33,25",1,3-7-25-33-40+1,0,0,2,116491.2,592,846.9,22849,9.5,320948,4.8,333946,2,8 494 583,eur
2012144,SAMEDI,2012-12-01,2013-01-31,19,25,12,45,44,"19,25,12,45,44",10,12-19-25-44-45+10,0,0,6,53581.4,782,884.7,32560,9.2,447648,4.7,435022,2,6 912 215,eur
2012155,MERCREDI,2012-12-26,2013-02-25,3,17,31,5,2,"3,17,31,5,2",9,2-3-5-17-31+9,0,0,3,72148.9,632,737,27914,7.2,332095,4.3,370965,2,2 113 476,eur
2012153,SAMEDI,2012-12-22,2013-02-21,47,1,2,34,24,"47,1,2,34,24",1,1-2-24-34-47+1,1,7000000,3,138662.6,547,1636.7,29834,13,492597,5.6,604322,2,3 165 639,eur
2013015,LUNDI,2013-02-04,2013-04-06,34,33,18,6,30,"34,33,18,6,30",2,6-18-30-33-34+2,0,0,0,0,257,2043.7,12874,12,188937,5.8,258227,2,4 160 340,eur
2013014,SAMEDI,2013-02-02,2013-04-04,45,33,7,6,34,"45,33,7,6,34",3,6-7-33-34-45+3,0,0,0,0,443,2197.6,22067,13,372665,5.5,590639,2,8 546 361,eur
2013031,MERCREDI,2013-03-13,2013-05-13,13,12,34,41,40,"13,12,34,41,40",7,12-13-34-40-41+7,1,2000000,2,110966,280,1705.8,14898,13.8,259056,5.7,659823,2,0 029 920,eur
2013062,SAMEDI,2013-05-25,2013-07-25,42,7,36,13,40,"42,7,36,13,40",2,7-13-36-40-42+2,1,10000000,3,143374.9,903,1025.1,39830,10,565049,5,681511,2,9 376 932,eur
2013056,SAMEDI,2013-05-11,2013-07-11,26,49,45,3,16,"26,49,45,3,16",9,3-16-26-45-49+9,0,0,4,86577.2,673,1107.4,29149,11,435701,5.2,603886,2,2 086 918,eur
2013035,SAMEDI,2013-03-23,2013-05-23,17,11,41,9,24,"17,11,41,9,24",6,9-11-17-24-41+6,0,0,3,99089.9,1297,493.2,36543,7.5,461978,4.2,589254,2,6 544 319,eur
2014033,LUNDI,2014-03-17,2014-05-17,8,33,22,45,19,"8,33,22,45,19",6,8-19-22-33-45+6,0,0,1,170027.1,474,772,18253,8.6,237278,4.7,328035,2,9 901 457,eur
2014032,SAMEDI,2014-03-15,2014-05-15,5,26,30,15,37,"5,26,30,15,37",4,5-15-26-30-37+4,0,0,2,152439.4,733,895.1,29113,9.7,400096,5,538140,2,6 478 523,eur
2014028,MERCREDI,2014-03-05,2014-05-05,12,1,32,42,31,"12,1,32,42,31",1,1-12-31-32-42+1,0,0,1,237576.6,339,1508.2,19400,11.4,295277,5.3,336924,2,5 970 794,eur
2014017,SAMEDI,2014-02-08,2014-04-10,6,7,39,38,14,"6,7,39,38,14",7,6-7-14-38-39+7,0,0,2,153461.3,410,1611,24641,11.6,400015,5.1,891233,2,6 378 280,eur
2013136,MERCREDI,2013-11-13,2014-01-13,7,38,16,36,47,"7,38,16,36,47",6,7-16-36-38-47+6,0,0,0,0,394,1776.1,16195,12.7,251252,5.8,424952,2,8 558 918,eur
2013127,MERCREDI,2013-10-23,2013-12-23,5,11,20,22,10,"5,11,20,22,10",3,5-10-11-20-22+3,3,5000000,4,63835.9,1349,407.3,44456,5.3,461092,3.6,489617,2,1 929 530,eur
2013156,LUNDI,2013-12-30,2014-03-01,20,22,44,41,11,"20,22,44,41,11",8,11-20-22-41-44+8,0,0,1,340539.2,782,937.2,34871,9.1,459672,4.9,630652,2,9 995 104,eur
2013140,SAMEDI,2013-11-23,2014-01-23,4,2,48,12,33,"4,2,48,12,33",9,2-4-12-33-48+9,0,0,1,309457.3,644,1034.1,29821,9.6,419472,4.9,547399,2,7 767 209,eur
2013119,SAMEDI,2013-10-05,2013-12-05,9,7,14,27,38,"9,7,14,27,38",9,7-9-14-27-38+9,1,2000000,6,50308,1005,646.3,40610,6.9,488673,4.1,528310,2,3 955 155,eur
2013128,SAMEDI,2013-10-26,2013-12-26,40,3,35,42,47,"40,3,35,42,47",7,3-35-40-42-47+7,0,0,0,0,343,2710.9,18996,14.4,292446,6.7,862259,2,6 611 136,eur
2011045,MERCREDI,2011-04-13,2011-06-13,38,6,33,43,23,"38,6,33,43,23",1,6-23-33-38-43+1,1,5000000,1,264713.3,497,1146.2,21596,11.4,301197,5.8,360416,2,9 488 998,eur
2011057,MERCREDI,2011-05-11,2011-07-11,45,14,26,28,38,"45,14,26,28,38",5,14-26-28-38-45+5,1,2000000,0,0,388,1768.1,17098,11.8,254003,5.7,521649,2,5 771 104,eur
2011054,MERCREDI,2011-05-04,2011-07-04,44,29,11,7,13,"44,29,11,7,13",2,7-11-13-29-44+2,0,0,3,79633.1,981,524.1,36836,6,411203,3.8,327630,2,4 168 944,eur
2011069,MERCREDI,2011-06-08,2011-08-08,20,16,40,11,24,"20,16,40,11,24",5,11-16-20-24-40+5,2,1000000,4,58634.2,603,837,24603,8.8,328213,4.7,550930,2,1 630 829,eur
2011060,MERCREDI,2011-05-18,2011-07-18,27,23,16,17,47,"27,23,16,17,47",1,16-17-23-27-47+1,0,0,2,135059.6,661,879.4,29349,8.5,366024,4.9,372683,2,5 152 597,eur
2011042,MERCREDI,2011-04-06,2011-06-06,12,19,1,32,44,"12,19,1,32,44",3,1-12-19-32-44+3,0,0,3,83222.9,498,1078.9,23041,10.1,338328,4.9,491824,2,3 014 550,eur
2011058,SAMEDI,2011-05-14,2011-07-14,38,31,35,42,3,"38,31,35,42,3",8,3-31-35-38-42+8,0,0,2,160663.2,415,1666.3,21274,14,330253,6.4,590419,2,2 231 883,eur
2011065,LUNDI,2011-05-30,2011-07-30,14,22,47,20,21,"14,22,47,20,21",9,14-20-21-22-47+9,0,0,5,41672.9,425,1055.1,17893,10.8,268082,5.1,340044,2,8 837 146,eur
2011086,LUNDI,2011-07-18,2011-09-17,19,5,38,47,26,"19,5,38,47,26",7,5-19-26-38-47+7,0,0,2,84690.2,432,843.8,16303,9.6,220984,5.1,528060,2,5 698 806,eur
2011041,LUNDI,2011-04-04,2011-06-04,12,23,37,13,10,"12,23,37,13,10",7,10-12-13-23-37+7,1,12000000,1,208478,444,1010.5,22752,8.5,318801,4.3,605767,2,0 844 431,eur
2013029,SAMEDI,2013-03-09,2013-05-09,49,4,40,11,22,"49,4,40,11,22",5,4-11-22-40-49+5,1,9000000,3,110054,906,784.2,35939,8.5,473477,4.6,716474,2,3 283 120,eur
2013019,MERCREDI,2013-02-13,2013-04-15,39,48,19,46,14,"39,48,19,46,14",2,14-19-39-46-48+2,0,0,2,184002.8,578,1370.2,26789,12.8,408939,5.9,577030,2,3 634 197,eur
2013046,MERCREDI,2013-04-17,2013-06-17,38,16,32,12,29,"38,16,32,12,29",8,12-16-29-32-38+8,0,0,1,234068.3,415,1213.8,18498,11.8,281540,5.5,426987,2,4 775 593,eur
2012141,SAMEDI,2012-11-24,2013-01-24,18,21,19,5,28,"18,21,19,5,28",2,5-18-19-21-28+2,0,0,2,153043.9,901,731.1,36939,7.7,470223,4.3,456692,2,6 721 387,eur
2013026,SAMEDI,2013-03-02,2013-05-02,18,38,5,22,30,"18,38,5,22,30",2,5-18-22-30-38+2,0,0,3,105075.6,628,1080.2,29073,10.1,421305,4.9,476512,2,0 703 250,eur
2013006,LUNDI,2013-01-14,2013-03-16,35,30,10,37,7,"35,30,10,37,7",6,7-10-30-35-37+6,0,0,0,0,276,1991.1,14061,11.5,223078,5.2,335769,2,4 686 336,eur
2012099,SAMEDI,2012-08-18,2012-10-18,25,26,42,12,2,"25,26,42,12,2",7,2-12-25-26-42+7,0,0,3,90545.9,637,917.7,28903,8.7,387231,4.6,836852,2,1 358 218,eur
2012151,LUNDI,2012-12-17,2013-02-16,16,27,39,29,32,"16,27,39,29,32",5,16-27-29-32-39+5,0,0,2,81609.3,253,1388.4,12419,12.2,184750,5.8,367599,2,0 847 308,eur
2013027,LUNDI,2013-03-04,2013-05-04,47,1,45,9,30,"47,1,45,9,30",10,1-9-30-45-47+10,0,0,1,172204.2,292,1269.2,14603,11,219273,5.2,242192,2,2 260 860,eur
2012129,SAMEDI,2012-10-27,2012-12-27,29,2,41,47,10,"29,2,41,47,10",1,2-10-29-41-47+1,0,0,0,0,537,1873.9,26317,11.3,390029,5.4,446042,2,6 839 006,eur
2012072,SAMEDI,2012-06-16,2012-08-16,14,31,1,39,27,"14,31,1,39,27",6,1-14-27-31-39+6,1,7000000,2,158768.4,580,1178.2,27137,10.9,399289,5.2,580655,2,8 817 552,eur
2012082,LUNDI,2012-07-09,2012-09-08,15,38,41,45,26,"15,38,41,45,26",3,15-26-38-41-45+3,0,0,1,157206,239,1415.6,10887,13.4,167176,6.2,306151,2,4 087 111,eur
2012077,MERCREDI,2012-06-27,2012-08-27,22,41,5,1,11,"22,41,5,1,11",7,1-5-11-22-41+7,0,0,3,70116.3,764,592.5,30893,6.3,340335,4.1,650357,2,9 400 437,eur
2012068,MERCREDI,2012-06-06,2012-08-06,21,23,12,24,13,"21,23,12,24,13",6,12-13-21-23-24+6,0,0,4,56002,727,663.1,28939,7.2,385615,3.8,416140,2,2 578 919,eur
2012051,SAMEDI,2012-04-28,2012-06-28,48,22,10,2,37,"48,22,10,2,37",4,2-10-22-37-48+4,0,0,5,65755.9,766,923.7,30105,10.1,422150,5.1,628222,2,2 211 532,eur
2012031,LUNDI,2012-03-12,2012-05-12,48,25,16,46,14,"48,25,16,46,14",10,14-16-25-46-48+10,0,0,0,0,324,1977.4,15339,12.3,230782,5.8,246038,2,2 374 215,eur
2012096,SAMEDI,2012-08-11,2012-10-11,7,1,10,45,44,"7,1,10,45,44",9,1-7-10-44-45+9,1,3000000,3,94895.4,644,951.3,31264,8.4,425704,4.4,474970,2,0 643 900,eur
2012085,LUNDI,2012-07-16,2012-09-15,3,32,6,19,37,"3,32,6,19,37",2,3-6-19-32-37+2,0,0,2,92690.7,368,1084.1,16390,10.5,241705,5.1,289171,2,9 794 558,eur
2012079,LUNDI,2012-07-02,2012-09-01,2,15,7,46,6,"2,15,7,46,6",5,2-6-7-15-46+5,0,0,1,149986.5,351,919.6,17100,8.1,227715,4.3,362969,2,2 527 677,eur
2012046,LUNDI,2012-04-16,2012-06-16,2,21,13,1,16,"2,21,13,1,16",2,1-2-13-16-21+2,0,0,1,163284,509,690.4,20008,7.6,254877,4.2,235811,2,7 187 338,eur
2011087,MERCREDI,2011-07-20,2011-09-19,26,45,18,23,6,"26,45,18,23,6",6,6-18-23-26-45+6,1,7000000,0,0,566,1311.2,23351,9.4,320245,4.8,428285,2,1 421 486,eur
2011109,SAMEDI,2011-09-10,2011-11-10,15,1,28,24,10,"15,1,28,24,10",5,1-10-15-24-28+5,1,3000000,5,63952.6,1201,573,40835,7.3,491993,4.3,759765,2,9 038 854,eur
2011107,LUNDI,2011-09-05,2011-11-05,7,17,22,10,23,"7,17,22,10,23",5,7-10-17-22-23+5,1,10000000,3,63958.4,776,532.1,28886,6.1,334839,3.8,445291,2,1 702 825,eur
2011102,MERCREDI,2011-08-24,2011-10-24,3,36,47,4,17,"3,36,47,4,17",4,3-4-17-36-47+4,0,0,0,0,330,2078.5,16687,12.1,270611,5.3,394535,2,1 480 238,eur
2011115,SAMEDI,2011-09-24,2011-11-24,36,4,41,33,40,"36,4,41,33,40",6,4-33-36-40-41+6,0,0,0,0,357,2686.5,17836,15.9,294930,6.8,579651,2,2 406 948,eur
2011092,LUNDI,2011-08-01,2011-10-01,32,37,43,10,25,"32,37,43,10,25",3,10-25-32-37-43+3,0,0,4,38014.9,245,1335.7,10888,13,163275,6.2,298642,2,7 409 754,eur
2011125,LUNDI,2011-10-17,2011-12-17,14,13,18,4,48,"14,13,18,4,48",10,4-13-14-18-48+10,0,0,0,0,333,1632.2,17273,9.3,245573,4.6,226302,2,1 801 835,eur
2011122,LUNDI,2011-10-10,2011-12-10,15,47,16,45,3,"15,47,16,45,3",7,3-15-16-45-47+7,0,0,1,165868.8,212,1683.8,11909,12.9,198163,5.5,476086,2,4 835 749,eur
2011095,LUNDI,2011-08-08,2011-10-08,18,12,1,26,30,"18,12,1,26,30",9,1-12-18-26-30+9,0,0,5,32165.3,585,591.6,19889,7.5,239639,4.4,271919,2,3 268 762,eur
2011128,LUNDI,2011-10-24,2011-12-24,15,18,17,5,31,"15,18,17,5,31",7,5-15-17-18-31+7,0,0,2,91094.2,439,893.1,19617,8.6,260138,4.6,516987,2,7 310 570,eur
2012023,MERCREDI,2012-02-22,2012-04-23,43,33,39,11,31,"43,33,39,11,31",10,11-31-33-39-43+10,0,0,1,227953.2,367,1336.7,16765,12.6,252577,6,277618,2,5 223 570,eur
2011141,MERCREDI,2011-11-23,2012-01-23,39,16,6,10,21,"39,16,6,10,21",5,6-10-16-21-39+5,0,0,2,115704.2,529,941.4,23634,9.1,317013,4.8,553864,2,9 960 973,eur
2012020,MERCREDI,2012-02-15,2012-04-16,11,36,10,22,31,"11,36,10,22,31",1,10-11-22-31-36+1,0,0,1,230752.4,504,985.3,23768,9,332142,4.6,307872,2,5 160 315,eur
2011145,SAMEDI,2011-12-03,2012-02-02,31,6,49,34,26,"31,6,49,34,26",1,6-26-31-34-49+1,1,3000000,3,104181,514,1308.6,24589,11.8,371513,5.6,403027,2,3 501 165,eur
2012019,LUNDI,2012-02-13,2012-04-14,23,9,22,24,36,"23,9,22,24,36",5,9-22-23-24-36+5,1,9000000,0,0,594,1607.7,27496,10.2,415788,4.8,708988,2,4 864 578,eur
2011151,SAMEDI,2011-12-17,2012-02-16,41,9,37,38,34,"41,9,37,38,34",5,9-34-37-38-41+5,0,0,1,317821.8,362,1889.5,20904,14.1,323930,6.5,760428,2,9 309 807,eur
2011137,LUNDI,2011-11-14,2012-01-14,25,43,18,22,3,"25,43,18,22,3",7,3-18-22-25-43+7,1,7000000,0,0,367,1529.8,17048,9.7,243706,4.8,527056,2,3 442 096,eur
2011136,SAMEDI,2011-11-12,2012-01-12,44,48,13,33,12,"44,48,13,33,12",7,12-13-33-44-48+7,0,0,4,82589.7,543,1309.3,28384,10.8,425553,5.1,1019164,2,4 489 919,eur
2012007,LUNDI,2012-01-16,2012-03-17,39,36,29,47,38,"39,36,29,47,38",8,29-36-38-39-47+8,0,0,2,84658.4,197,1849.7,10478,15,156181,7.2,309722,2,8 593 539,eur
2012004,LUNDI,2012-01-09,2012-03-10,34,15,26,25,32,"34,15,26,25,32",4,15-25-26-32-34+4,0,0,0,0,259,2071.3,11330,14,186348,6,314625,2,7 536 474,eur
2010153,MERCREDI,2010-12-22,2011-02-21,8,18,36,1,29,"8,18,36,1,29",9,1-8-18-29-36+9,1,6000000,3,110418.6,568,950.2,23903,9.7,333753,5,413847,2,1 488 440,eur
2010142,SAMEDI,2010-11-27,2011-01-27,9,43,15,44,10,"9,43,15,44,10",5,9-10-15-43-44+5,1,2000000,3,134759.5,521,1264.2,24770,11.5,406471,5,706940,2,5 197 930,eur
2010126,MERCREDI,2010-10-20,2010-12-20,13,24,33,18,11,"13,24,33,18,11",7,11-13-18-24-33+7,0,0,1,320670.6,771,677.6,30929,7.3,380317,4.2,757727,2,4 892 062,eur
2010135,MERCREDI,2010-11-10,2011-01-10,47,48,20,39,16,"47,48,20,39,16",4,16-20-39-47-48+4,0,0,0,0,305,2830.4,15951,14.5,255720,6.4,494626,2,0 577 638,eur
2011014,LUNDI,2011-01-31,2011-04-02,20,10,13,43,3,"20,10,13,43,3",5,3-10-13-20-43+5,1,2000000,2,82776.6,479,743.8,20543,7.5,248113,4.4,385584,2,1 490 684,eur
2011025,SAMEDI,2011-02-26,2011-04-28,35,24,10,26,48,"35,24,10,26,48",1,10-24-26-35-48+1,0,0,2,162648.4,496,1411.4,25835,11.7,395609,5.4,428688,2,1 897 377,eur
2011038,LUNDI,2011-03-28,2011-05-28,15,10,16,46,43,"15,10,16,46,43",1,10-15-16-43-46+1,0,0,1,159803.2,215,1599.6,11234,13.2,186146,5.7,220186,2,8 941 634,eur
2010137,LUNDI,2010-11-15,2011-01-15,33,47,14,20,17,"33,47,14,20,17",1,14-17-20-33-47+1,0,0,0,0,276,2070.1,13887,11,198319,5.5,227787,2,5 820 106,eur
2011035,LUNDI,2011-03-21,2011-05-21,28,23,3,40,31,"28,23,3,40,31",1,3-23-28-31-40+1,0,0,0,0,244,2052,13588,10.9,199014,5.3,223683,2,5 736 741,eur
2011017,LUNDI,2011-02-07,2011-04-09,6,8,49,35,25,"6,8,49,35,25",1,6-8-25-35-49+1,0,0,0,0,337,1571.7,14832,10.5,221588,5,229662,2,0 966 313,eur
2013112,MERCREDI,2013-09-18,2013-11-18,35,26,45,4,40,"35,26,45,4,40",3,4-26-35-40-45+3,1,4000000,0,0,293,2411.9,14561,14.3,234962,6.3,423846,2,9 170 522,eur
2013091,MERCREDI,2013-07-31,2013-09-30,28,31,23,41,8,"28,31,23,41,8",7,8-23-28-31-41+7,1,4000000,1,218541.6,429,1096.3,19566,10.4,281826,5.1,650469,2,2 356 378,eur
2013100,MERCREDI,2013-08-21,2013-10-21,39,12,38,11,26,"39,12,38,11,26",10,11-12-26-38-39+10,0,0,3,71086.2,352,1303.8,18570,10.7,284491,4.9,274916,2,8 410 887,eur
2013055,MERCREDI,2013-05-08,2013-07-08,13,5,43,25,15,"13,5,43,25,15",10,5-13-15-25-43+10,0,0,2,124642.1,715,750.3,30517,7.6,373990,4.4,328789,2,3 386 612,eur
2013064,MERCREDI,2013-05-29,2013-07-29,34,41,48,23,45,"34,41,48,23,45",7,23-34-41-45-48+7,0,0,1,222910,301,1593.8,14001,14.8,214321,6.9,660184,2,4 070 039,eur
2013110,SAMEDI,2013-09-14,2013-11-14,49,18,28,24,43,"49,18,28,24,43",7,18-24-28-43-49+7,0,0,1,287873.5,472,1312.6,22940,11.7,349215,5.4,858891,2,5 197 887,eur
2013052,MERCREDI,2013-05-01,2013-07-01,7,41,31,32,4,"7,41,31,32,4",9,4-7-31-32-41+9,0,0,0,0,339,2138.1,18167,11.8,290055,5.2,390832,2,8 735 507,eur
2013049,MERCREDI,2013-04-24,2013-06-24,1,48,13,6,5,"1,48,13,6,5",9,1-5-6-13-48+9,0,0,5,48499,893,584.4,33209,6.8,387934,4.1,411403,2,4 951 210,eur
2013081,LUNDI,2013-07-08,2013-09-07,44,8,24,25,26,"44,8,24,25,26",5,8-24-25-26-44+5,0,0,0,0,435,1543.5,18780,10.5,277943,5.1,484078,2,1 334 795,eur
2013090,LUNDI,2013-07-29,2013-09-28,4,34,40,35,36,"4,34,40,35,36",5,4-34-35-36-40+5,0,0,0,0,189,2643.3,8877,16.6,142525,7.4,357127,2,3 468 468,eur
2010125,LUNDI,2010-10-18,2010-12-18,1,31,38,26,29,"1,31,38,26,29",5,1-26-29-31-38+5,0,0,0,0,228,2420.1,11943,12.3,188283,5.6,364386,2,7 631 737,eur
2010122,LUNDI,2010-10-11,2010-12-11,9,20,35,4,1,"9,20,35,4,1",8,1-4-9-20-35+8,1,8000000,2,119865.4,496,787.4,20590,8.2,262064,4.6,325473,2,4 976 216,eur
2009178,MERCREDI,2009-05-20,2009-07-20,35,28,15,3,23,"35,28,15,3,23",10,3-15-23-28-35+10,1,2000000,1,276033.7,569,939.6,22737,10.2,325115,5.1,282352,2,0 867 351,eur
2009184,MERCREDI,2009-06-03,2009-08-03,46,21,32,26,14,"46,21,32,26,14",6,14-21-26-32-46+6,1,6000000,3,100296.6,566,961.6,20559,11.5,289921,5.8,465687,2,5 268 491,eur
2009185,SAMEDI,2009-06-06,2009-08-06,32,46,13,33,15,"32,46,13,33,15",10,13-15-32-33-46+10,0,0,2,243996.7,601,1530.3,30463,13.4,496398,5.8,546584,2,1 568 406,eur
2009195,LUNDI,2009-06-29,2009-08-29,35,43,9,28,10,"35,43,9,28,10",8,9-10-28-35-43+8,0,0,1,174954.8,260,1248.9,12404,11.5,197301,5.1,283856,2,9 016 872,eur
